person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,neibu_access,wikidata_id,source_1,page_1,source_2,page_2,note,created,created_by,last_modified,last_modified_by
AG0069,蒋,定粤,zh,female,1,XXXX,XXXX,,SP0138,S05,yes,,W0439,51,https://book.douban.com/review/6519809/,ONLINE SOURCE,,2017-07-05,LH,2020-04-02,DP
AG0070,Gan,Huili,en,male,3,XXXX,XXXX,,SP0436,,,,W0439,52,,,,2017-07-05,LH,2020-04-02,DP
AG0070,甘,恢理,zh,male,3,XXXX,XXXX,,SP0436,,,,W0439,52,,,,2017-07-05,LH,2020-04-02,DP
AG0071,Zhang,Dawei,en,male,3,1949,XXXX,,SP0436,S03,,,W0439,52,http://history.sina.com.cn/bk/wgs/2013-09-03/144052895.shtml,ONLINE SOURCE,Third source (from his student): http://tieba.baidu.com/p/137913504?traceid=,2017-07-05,LH,2020-04-02,DP
AG0071,张,大伟,zh,male,3,1949,XXXX,,SP0436,S03,,,W0439,52,http://history.sina.com.cn/bk/wgs/2013-09-03/144052895.shtml,ONLINE SOURCE,Third source (from his student): http://tieba.baidu.com/p/137913504?traceid=,2017-07-05,LH,2020-04-02,DP
AG0072,Rae,Yang,en,female,1,1950,XXXX,,SP0005,,,,W0473,,https://en.wikipedia.org/wiki/Rae_Yang,,Third source: http://www.shuku.net/novels/zhuanji/czzdryfgywgdgrjy/yangr.html,2017-07-05,LH,2020-04-02,DP
AG0072,杨,瑞,zh,female,1,1950,XXXX,,SP0005,,,,W0473,,https://en.wikipedia.org/wiki/Rae_Yang,,Third source: http://www.shuku.net/novels/zhuanji/czzdryfgywgdgrjy/yangr.html,2017-07-05,LH,2020-04-02,DP
AG0073,Bai,Di,en,female,3,1954,XXXX,,SP0436,,,,W0448,92,,,,2017-07-05,LH,2020-04-02,DP
AG0073,柏,棣,zh,female,3,1954,XXXX,,SP0436,,,,W0448,92,,,,2017-07-05,LH,2020-04-02,DP
AG0074,Chen,Xiaomei,en,female,1,1954,XXXX,,SP0436,,,,W0448,,,,,2017-07-05,LH,2020-04-02,DP
AG0075,Aitmatov,Chinghiz,en,male,0,1928,2009,,SP0027,,,,https://en.wikipedia.org/wiki/Chinghiz_Aitmatov,,,,,2017-07-09,OS,2020-04-02,DP
AG0075,Чыңгыз,Айтматов,ky,male,0,1928,2009,,SP0027,,,,https://en.wikipedia.org/wiki/Chinghiz_Aitmatov,,,,,2017-07-09,OS,2020-04-02,DP
AG0075,艾特玛托夫,钦吉斯,zh,male,0,1928,2009,,SP0027,,,,https://en.wikipedia.org/wiki/Chinghiz_Aitmatov,,,,,2017-07-09,OS,2020-04-02,DP
AG0076,Akhmatova,Anna,en,female,0,1889,1966,,SP0028,,,,https://en.wikipedia.org/wiki/Anna_Akhmatova,,,,,2017-07-09,OS,2020-04-02,DP
AG0076,Ахматова,Анна,ru,female,0,1889,1966,,SP0028,,,,https://en.wikipedia.org/wiki/Anna_Akhmatova,,,,,2017-07-09,OS,2020-04-02,DP
AG0076,阿赫玛托娃,安娜,zh,female,0,1889,1966,,SP0028,,,,https://en.wikipedia.org/wiki/Anna_Akhmatova,,,,,2017-07-09,OS,2020-04-02,DP
AG0077,Aksyonov,Vasily,en,male,0,1932,2009,,SP0029,,,,https://en.wikipedia.org/wiki/Vasily_Aksyonov,,,,,2017-07-09,OS,2020-04-02,DP
AG0077,Аксёнов,Васи́лий,ru,male,0,1932,2009,,SP0029,,,,https://en.wikipedia.org/wiki/Vasily_Aksyonov,,,,,2017-07-09,OS,2020-04-02,DP
AG0077,阿克肖诺夫,瓦西里,zh,male,0,1932,2009,,SP0029,,,,https://en.wikipedia.org/wiki/Vasily_Aksyonov,,,,,2017-07-09,OS,2020-04-02,DP
AG0078,Alliluyeva,Svetlana,en,female,0,1926,2011,,SP0030,,,,https://en.wikipedia.org/wiki/Svetlana_Alliluyeva,,,,,2017-07-09,OS,2020-04-02,DP
AG0078,Аллилу́ева,Светла́на,ru,female,0,1926,2011,,SP0030,,,,https://en.wikipedia.org/wiki/Svetlana_Alliluyeva,,,,,2017-07-09,OS,2020-04-02,DP
AG0078,阿利卢耶娃,斯韦特兰娜,zh,female,0,1926,2011,,SP0030,,,,https://en.wikipedia.org/wiki/Svetlana_Alliluyeva,,,,,2017-07-09,OS,2020-04-02,DP
AG0079,Althusser,Louis,en,male,0,1918,1990,,SP0031,,,,https://en.wikipedia.org/wiki/Louis_Althusser,,,,,2017-07-09,OS,2020-04-02,DP
AG0079,阿尔都塞,路易,zh,male,0,1918,1990,,SP0031,,,,https://en.wikipedia.org/wiki/Louis_Althusser,,,,,2018-02-03,OS,2020-04-02,DP
AG0080,Anagnosti,Dhimitër,en,male,0,1936,XXXX,,SP0032,,,,https://en.wikipedia.org/wiki/Dhimit%C3%ABr_Anagnosti,,,,,2017-07-09,OS,2020-04-02,DP
AG0081,Andreyev,Leonid,en,male,0,1871,1919,,SP0033,,,,https://en.wikipedia.org/wiki/Leonid_Andreyev,,,,,2017-07-09,OS,2020-04-02,DP
AG0081,Андре́ев,Леони́д,ru,male,0,1871,1919,,SP0033,,,,https://en.wikipedia.org/wiki/Leonid_Andreyev,,,,,2017-07-09,OS,2020-04-02,DP
AG0081,安德列耶夫,列昂尼德,zh,male,0,1871,1919,,SP0033,,,,https://en.wikipedia.org/wiki/Leonid_Andreyev,,,,,2017-07-09,OS,2020-04-02,DP
AG0082,Aristotle,,en,male,0,-0384,-0322,,SP0034,,,,https://en.wikipedia.org/wiki/Aristotle,,,,,2017-07-09,OS,2020-04-02,DP
AG0082,Ἀριστοτέλης,,grc,male,0,-0384,-0322,,SP0034,,,,https://en.wikipedia.org/wiki/Aristotle,,,,,2017-07-09,OS,2020-04-02,DP
AG0083,Artsybashev,Mikhail,en,male,0,1878,1927,,SP0035,,,,https://en.wikipedia.org/wiki/Mikhail_Artsybashev,,,,,2017-07-09,OS,2020-04-02,DP
AG0083,Арцыба́шев,Михаи́л,ru,male,0,1878,1927,,SP0035,,,,https://en.wikipedia.org/wiki/Mikhail_Artsybashev,,,,,2017-07-09,OS,2020-04-02,DP
AG0083,阿尔志跋绥夫,米哈伊尔,zh,male,0,1878,1927,,SP0035,,,,https://en.wikipedia.org/wiki/Mikhail_Artsybashev,,,,,2017-07-09,OS,2020-04-02,DP
AG0084,Ba,Jin,en,male,0,1904,2005,Li Yaotang,SP0007,,,,https://en.wikipedia.org/wiki/Ba_Jin,,,,,2017-07-10,OS,2020-04-02,DP
AG0084,巴,金,zh,male,0,1904,2005,李尧棠,SP0007,,,,https://en.wikipedia.org/wiki/Ba_Jin,,,,,2017-07-10,OS,2020-04-02,DP
AG0085,Baba,Corneliu,en,male,0,1906,1997,Baba,SP0036,,,,https://en.wikipedia.org/wiki/Corneliu_Baba,,,,,2017-07-10,OS,2020-04-02,DP
AG0085,科内里,巴巴,zh,male,0,1906,1997,巴巴柯尔尼留,SP0036,,,,https://en.wikipedia.org/wiki/Corneliu_Baba,,,,,2017-07-10,OS,2020-04-02,DP
AG0086,Babayevsky,Semyon,en,male,0,1909,2000,,SP0037,,,,https://en.wikipedia.org/wiki/Semyon_Babayevsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0086,Бабаевский,Семён,ru,male,0,1909,2000,,SP0037,,,,https://en.wikipedia.org/wiki/Semyon_Babayevsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0086,巴巴耶夫斯基,谢苗,zh,male,0,1909,2000,,SP0037,,,,https://en.wikipedia.org/wiki/Semyon_Babayevsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0087,Bach,Johann Sebastian,en,male,0,1685,1750,,SP0038,,,,https://en.wikipedia.org/wiki/Johann_Sebastian_Bach,,,,,2017-07-10,OS,2020-04-02,DP
AG0087,巴赫,约翰·塞巴斯蒂安,zh,male,0,1685,1750,,SP0038,,,,https://en.wikipedia.org/wiki/Johann_Sebastian_Bach,,,,,2017-07-10,OS,2020-04-02,DP
AG0088,Bai,Juyi,en,male,0,0772,0846,,SP0049,,,,https://en.wikipedia.org/wiki/Bai_Juyi,,,,,2017-07-10,OS,2020-04-02,DP
AG0088,白,居易,zh,male,0,0772,0846,,SP0049,,,,https://en.wikipedia.org/wiki/Bai_Juyi,,,,,2017-07-10,OS,2020-04-02,DP
AG0089,Balmont,Konstantin,en,male,0,1876,1942,,SP0042,,,,https://en.wikipedia.org/wiki/Konstantin_Balmont,,,,,2017-07-10,OS,2020-04-02,DP
AG0089,Бальмо́нт,Константи́н,ru,male,0,1876,1942,,SP0042,,,,https://en.wikipedia.org/wiki/Konstantin_Balmont,,,,,2017-07-10,OS,2020-04-02,DP
AG0089,巴尔蒙特,康斯坦丁,zh,male,0,1876,1942,,SP0042,,,,https://en.wikipedia.org/wiki/Konstantin_Balmont,,,,,2017-07-10,OS,2020-04-02,DP
AG0090,Balzac,Honoré de,en,male,0,1799,1850,,SP0043,,,,https://en.wikipedia.org/wiki/Honor%C3%A9_de_Balzac,,,,,2017-07-10,OS,2020-04-02,DP
AG0090,巴尔扎克,奥诺雷·德,zh,male,0,1799,1850,,SP0043,,,,https://en.wikipedia.org/wiki/Honor%C3%A9_de_Balzac,,,,,2017-07-10,OS,2020-04-02,DP
AG0091,Baudelaire,Charles,en,male,0,1821,1867,,SP0050,,,,https://en.wikipedia.org/wiki/Charles_Baudelaire,,,,,2017-07-10,OS,2020-04-02,DP
AG0091,波德莱尔,夏尔,zh,male,0,1821,1867,,SP0050,,,,https://en.wikipedia.org/wiki/Charles_Baudelaire,,,,,2017-07-10,OS,2020-04-02,DP
AG0092,Beckett,Samuel,en,male,0,1906,1989,,SP0044,,,,https://en.wikipedia.org/wiki/Samuel_Beckett,,,,,2017-07-10,OS,2020-04-02,DP
AG0092,贝克特,萨缪尔,zh,male,0,1906,1989,,SP0044,,,,https://en.wikipedia.org/wiki/Samuel_Beckett,,,,,2017-07-10,OS,2020-04-02,DP
AG0093,Beethoven,Ludwig van,en,male,0,1770,1827,,SP0045,,,,https://en.wikipedia.org/wiki/Ludwig_van_Beethoven,,,,,2017-07-10,OS,2020-04-02,DP
AG0093,貝多芬,路德維希·范,zh,male,0,1770,1827,,SP0045,,,,https://en.wikipedia.org/wiki/Ludwig_van_Beethoven,,,,,2017-07-10,OS,2020-04-02,DP
AG0094,Belinsky,Vissarion,en,male,0,1811,1848,,SP0046,,,,https://en.wikipedia.org/wiki/Vissarion_Belinsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0094,Белинский,Виссарион,ru,male,0,1811,1848,,SP0046,,,,https://en.wikipedia.org/wiki/Vissarion_Belinsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0094,别林斯基,维萨里昂,zh,male,0,1811,1848,,SP0046,,,,https://en.wikipedia.org/wiki/Vissarion_Belinsky,,,,,2017-07-10,OS,2020-04-02,DP
AG0095,Berlioz,Hector,en,male,0,1803,1869,,SP0047,,,,https://en.wikipedia.org/wiki/Hector_Berlioz,,,,,2017-07-10,OS,2020-04-02,DP
AG0095,柏辽兹,埃克托,zh,male,0,1803,1869,,SP0047,,,,https://en.wikipedia.org/wiki/Hector_Berlioz,,,,,2017-07-10,OS,2020-04-02,DP
AG0096,Bernstein,Eduard,en,male,0,1850,1932,,SP0041,,,,https://en.wikipedia.org/wiki/Eduard_Bernstein,,,,,2017-07-10,OS,2020-04-02,DP
AG0096,伯恩施坦,爱德华,zh,male,0,1850,1932,,SP0041,,,,https://en.wikipedia.org/wiki/Eduard_Bernstein,,,,,2017-07-10,OS,2020-04-02,DP
AG0097,Bi,Ruxie,en,male,3,XXXX,XXXX,,SP0436,,,,http://blog.sina.com.cn/s/blog_70d8bb250100njh0.html,,,,,2017-07-10,OS,2020-04-02,DP
AG0097,毕,汝协,zh,male,3,XXXX,XXXX,毕汝谐,SP0436,,,,http://blog.sina.com.cn/s/blog_70d8bb250100njh0.html,,,,,2017-07-10,OS,2020-04-02,DP
AG0098,Bian,Zhilin,en,male,0,1910,2000,,SP0040,,,,https://en.wikipedia.org/wiki/Bian_Zhilin,,,,,2017-07-10,OS,2020-04-02,DP
AG0098,卞,之琳,zh,male,0,1910,2000,,SP0040,,,,https://en.wikipedia.org/wiki/Bian_Zhilin,,,,,2017-07-10,OS,2020-04-02,DP
AG0099,Blake,William,en,male,0,1757,1827,,SP0039,,,,https://en.wikipedia.org/wiki/William_Blake,,,,,2017-07-10,OS,2020-04-02,DP
AG0099,布雷克,威廉,zh,male,0,1757,1827,,SP0039,,,,https://en.wikipedia.org/wiki/William_Blake,,,,,2017-07-10,OS,2020-04-02,DP
AG0100,Boccaccio,Giovanni,en,male,0,1313,1375,,SP0198,,,,https://www.britannica.com/biography/Giovanni-Boccaccio,,https://en.wikipedia.org/wiki/Certaldo,,,2017-07-10,OS,2020-04-02,DP
AG0100,薄伽丘,乔万尼,zh,male,0,1313,1375,,SP0198,,,,https://www.britannica.com/biography/Giovanni-Boccaccio,,https://en.wikipedia.org/wiki/Certaldo,,,2017-07-10,OS,2020-04-02,DP
AG0101,Brahms,Johannes,en,male,0,1833,1897,,SP0051,,,,https://en.wikipedia.org/wiki/Johannes_Brahms,,,,,2017-07-10,OS,2020-04-02,DP
AG0101,勃拉姆斯,约翰内斯,zh,male,0,1833,1897,,SP0051,,,,https://en.wikipedia.org/wiki/Johannes_Brahms,,,,,2017-07-10,OS,2020-04-02,DP
AG0102,Braine,John,en,male,0,1922,1986,,SP0052,,,,https://en.wikipedia.org/wiki/John_Braine,,,,,2017-07-10,OS,2020-04-02,DP
AG0102,勃莱恩,约翰,zh,male,0,1922,1986,,SP0052,,,,https://en.wikipedia.org/wiki/John_Braine,,,,,2017-07-10,OS,2020-04-02,DP
AG0103,Han,Shaogong,en,male,1,1953,XXXX,,SP0054,,,,https://en.wikipedia.org/wiki/Han_Shaogong,,,,,2017-07-12,OS,2020-04-02,DP
AG0103,韩,少功,zh,male,1,1953,XXXX,,SP0054,,,,https://en.wikipedia.org/wiki/Han_Shaogong,,,,,2017-07-12,OS,2020-04-02,DP
AG0104,Wang,Shiqiang,en,male,0,1979,XXXX,,SP0154,,,,"http://www.poemlife.com/libshow-2277.htm,,https://baike.baidu.com/item/%E7%8E%8B%E5%A3%AB%E5%BC%BA/9074549",,,,He interviewed 芒克.,2017-07-12,OS,2020-04-02,DP
AG0104,王,士强,zh,male,0,1979,XXXX,,SP0154,,,,"http://www.poemlife.com/libshow-2277.htm,,https://baike.baidu.com/item/%E7%8E%8B%E5%A3%AB%E5%BC%BA/9074549",,,,He interviewed 芒克.,2017-07-12,OS,2020-04-02,DP
AG0105,Xu,Xiao,en,female,1,1954,XXXX,,SP0006,,,,W0424,154,http://www.china.com.cn/chinese/RS/736605.htm,ONLINE SOURCE,,2017-07-12,OS,2020-04-02,DP
AG0105,徐,晓,zh,female,1,1954,XXXX,,SP0006,,,,W0424,154,http://www.china.com.cn/chinese/RS/736605.htm,ONLINE SOURCE,,2017-07-12,OS,2020-04-02,DP
AG0106,Shu,Ting,en,female,1,1952,XXXX,Gong Peiyu,SP0059,,,,https://en.wikipedia.org/wiki/Shu_Ting,,,,,2017-07-18,LH,2020-04-02,DP
AG0106,舒,婷,zh,female,1,1952,XXXX,龚佩瑜,SP0059,,,,https://en.wikipedia.org/wiki/Shu_Ting,,,,,2017-07-18,LH,2020-04-02,DP
AG0107,Gorky,Maxim,en,male,0,1868,1936,,SP0060,,,,https://en.wikipedia.org/wiki/Maxim_Gorky,,,,,2017-07-19,LH,2020-04-02,DP
AG0107,Горький,Максим,ru,male,0,1868,1936,,SP0060,,,,https://en.wikipedia.org/wiki/Maxim_Gorky,,,,,2017-07-19,LH,2020-04-02,DP
AG0107,高尔基,马克西姆,zh,male,0,1868,1936,,SP0060,,,,https://en.wikipedia.org/wiki/Maxim_Gorky,,,,,2017-07-19,LH,2020-04-02,DP
AG0108,Ke,Xiong,en,unknown,3,XXXX,XXXX,,SP0436,S00,unknown,,https://baike.baidu.com/item/%E8%8B%8F%E8%81%94%E5%9B%BD%E5%86%85%E8%B5%84%E6%9C%AC%E4%B8%BB%E4%B9%89%E5%A4%8D%E8%BE%9F%E7%BA%AA%E4%BA%8B(1953-1973)/15261360,,,,,2018-11-04,WH,2020-04-02,DP
AG0108,柯,雄,zh,unknown,3,XXXX,XXXX,,SP0436,S00,unknown,,https://baike.baidu.com/item/%E8%8B%8F%E8%81%94%E5%9B%BD%E5%86%85%E8%B5%84%E6%9C%AC%E4%B8%BB%E4%B9%89%E5%A4%8D%E8%BE%9F%E7%BA%AA%E4%BA%8B(1953-1973)/15261360,,,,,2018-11-04,WH,2020-04-02,DP
AG0109,Brodsky,Joseph,en,male,0,1940,1996,,SP0061,,,,https://en.wikipedia.org/wiki/Joseph_Brodsky,,,,,2017-07-19,OS,2020-04-02,DP
AG0109,Бродский,Иосиф,ru,male,0,1940,1996,,SP0061,,,,https://en.wikipedia.org/wiki/Joseph_Brodsky,,,,,2017-07-19,OS,2020-04-02,DP
AG0109,布罗茨基,约瑟夫,zh,male,0,1940,1996,,SP0061,,,,https://en.wikipedia.org/wiki/Joseph_Brodsky,,,,,2017-07-19,OS,2020-04-02,DP
AG0110,Kafka,Franz,en,male,0,1883,1924,,SP0068,,,,https://en.wikipedia.org/wiki/Franz_Kafka,,,,,2017-07-19,OS,2020-04-02,DP
AG0110,卡夫卡,弗朗茨,zh,male,0,1883,1924,弗朗兹,SP0068,,,,https://en.wikipedia.org/wiki/Franz_Kafka,,,,,2017-07-19,OS,2020-04-02,DP
AG0111,Kerouac,Jack,en,male,0,1922,1969,,SP0069,,,,https://en.wikipedia.org/wiki/Jack_Kerouac,,,,,2017-07-20,OS,2020-04-02,DP
AG0111,杰克,凯鲁亚克,zh,male,0,1922,1969,,SP0069,,,,https://en.wikipedia.org/wiki/Jack_Kerouac,,,,,2017-07-20,OS,2020-04-02,DP
AG0112,Milovan,Djilas,en,male,0,1911,1995,,SP0062,,,,https://en.wikipedia.org/wiki/Milovan_Djilas,,,,,2017-07-19,OS,2020-04-02,DP
AG0112,Милован,Ђилас,sr,male,0,1911,1995,,SP0062,,,,https://en.wikipedia.org/wiki/Milovan_Djilas,,,,,2017-07-25,MG,2020-04-02,DP
AG0112,米洛凡,吉拉斯,zh,male,0,1911,1995,密洛凡德热拉斯,SP0062,,,,https://en.wikipedia.org/wiki/Milovan_Djilas,,,,,2017-07-25,MG,2020-04-02,DP
AG0113,Huang,Xiaolong,en,male,1,1943,XXXX,,SP0015,,,,W0426,,http://www.difangwenge.org/read.php?tid=3779,ONLINE SOURCE,,2017-07-27,LH,2020-04-02,DP
AG0113,黄,晓龙,zh,male,1,1943,XXXX,,SP0015,,,,W0426,,http://www.difangwenge.org/read.php?tid=3779,ONLINE SOURCE,,2017-07-27,LH,2020-04-02,DP
AG0114,Zhang,Yang,en,male,1,1944,XXXX,,SP0063,,,,https://wapbaike.baidu.com/item/%E5%BC%A0%E6%89%AC/2057,,,,,2017-08-01,LH,2020-04-02,DP
AG0114,张,扬,zh,male,1,1944,XXXX,,SP0063,,,,https://wapbaike.baidu.com/item/%E5%BC%A0%E6%89%AC/2057,,,,,2017-08-01,LH,2020-04-02,DP
AG0115,Xu,Chenggang,en,male,1,1950,XXXX,,SP0099,S03,yes,,W0471,413-422,,,,2017-07-28,MG,2020-04-02,DP
AG0115,许,成钢,zh,male,1,1950,XXXX,,SP0099,S03,yes,,W0471,413,,,,2017-07-28,MG,2020-04-02,DP
AG0116,Li,Daxing,en,male,2,1960,XXXX,,SP0005,,,,W0475,554,http://book.sina.com.cn/news/xsxx/2017-12-04/doc-ifyphxwa7852332.shtml,ONLINE SOURCE,Third source: http://news.cyol.com/yuanchuang/2017-12/03/content_16742715.htm,2017-07-28,MG,2020-04-02,DP
AG0116,李,大兴,zh,male,2,1960,XXXX,,SP0005,,,,W0475,554,http://book.sina.com.cn/news/xsxx/2017-12-04/doc-ifyphxwa7852332.shtml,ONLINE SOURCE,Third source: http://news.cyol.com/yuanchuang/2017-12/03/content_16742715.htm,2017-07-28,MG,2020-04-02,DP
AG0117,Chen,Jianhua,en,male,2,1947,XXXX,,SP0006,,,,W0430,452,,,,2017-08-07,MG,2020-04-02,DP
AG0117,陈,建华,zh,male,2,1947,XXXX,,SP0006,,,,W0430,452,,,,2018-02-08,OS,2020-04-02,DP
AG0118,Bo,Hua,en,male,1,1956,XXXX,,SP0015,S00,,,W0476,533-539,http://culture.ifeng.com/poet/detail_2012_03/20/13318024_0.shtml,,,2017-08-07,MG,2020-04-02,DP
AG0118,柏,桦,zh,male,1,1956,XXXX,,SP0015,S00,,,W0476,533-539,http://culture.ifeng.com/poet/detail_2012_03/20/13318024_0.shtml,,,2017-08-07,MG,2020-04-02,DP
AG0119,Lin,Mang,en,male,1,1949,XXXX,Zhang Jianzhong,SP0107,S03,,,W0432,291,http://club.kdnet.net/dispbbs.asp?id=2621201&boardid=2&page=6&uid=&usernames=&userids=&action=,ONLINE SOURCE,,2017-08-11,MG,2020-04-02,DP
AG0119,林,莽,zh,male,1,1949,XXXX,张建中,SP0107,S03,,,W0432,291,http://club.kdnet.net/dispbbs.asp?id=2621201&boardid=2&page=6&uid=&usernames=&userids=&action=,ONLINE SOURCE,,2017-08-11,MG,2020-04-02,DP
AG0120,Liao,Yiwu,en,male,0,1958,XXXX,Lao Wei,SP0065,,,,https://de.wikipedia.org/wiki/Liao_Yiwu,ONLINE SOURCE,,,,2017-08-11,MG,2020-04-02,DP
AG0120,廖,亦武,zh,male,0,1958,XXXX,老威,SP0065,,,,https://de.wikipedia.org/wiki/Liao_Yiwu,ONLINE SOURCE,,,,2017-08-11,MG,2020-04-02,DP
AG0121,Bao,Jia,en,male,1,1954,XXXX,,SP0005,,,,W0437,495,,,,2017-08-26,MG,2020-04-02,DP
AG0121,宝,嘉,zh,male,1,1954,XXXX,,SP0005,,,,W0437,495,,,,2017-08-26,MG,2020-04-02,DP
AG0122,Fan,Qian,en,male,2,1940..1960,XXXX,,SP0006,,,,W0485,353,,,,2017-08-31,MG,2020-04-02,DP
AG0122,范,迁,zh,male,2,1940..1960,XXXX,,SP0006,,,,W0485,353,,,,2017-08-31,MG,2020-04-02,DP
AG0123,Bao,Kun,en,male,2,1953,XXXX,,SP0005,S00,,,W0438,196,,,,2017-08-31,MG,2020-04-02,DP
AG0123,鲍,昆,zh,male,2,1953,XXXX,,SP0005,S00,,,W0438,196,,,,2017-08-31,MG,2020-04-02,DP
AG0124,Xiao,Xiao,en,female,3,19XX,XXXX,,SP0436,,,,http://cn.rfi.fr/%E4%B8%AD%E5%9B%BD/20130322-%E5%BB%96%E4%BA%A6%E6%AD%A6%E7%BA%AA%E5%AE%9E%E6%96%87%E5%AD%A6%E6%9C%89%E8%99%9A%E6%9E%84%E6%88%90%E4%BB%BD%EF%BC%9F,ONLINE SOURCE,,,,2017-08-31,MG,2020-04-02,DP
AG0124,萧,萧,zh,female,3,19XX,XXXX,,SP0436,,,,http://cn.rfi.fr/%E4%B8%AD%E5%9B%BD/20130322-%E5%BB%96%E4%BA%A6%E6%AD%A6%E7%BA%AA%E5%AE%9E%E6%96%87%E5%AD%A6%E6%9C%89%E8%99%9A%E6%9E%84%E6%88%90%E4%BB%BD%EF%BC%9F,ONLINE SOURCE,,,,2017-08-31,MG,2020-04-02,DP
AG0125,Chen,Danqing,en,male,1,1953,XXXX,,SP0006,,,,W0479,74,https://baike.baidu.com/item/%E9%99%88%E4%B8%B9%E9%9D%92/59356,ONLINE SOURCE,,2017-08-31,MG,2020-04-02,DP
AG0125,陈,丹青,zh,male,1,1953,XXXX,,SP0006,,,,W0479,74,https://baike.baidu.com/item/%E9%99%88%E4%B8%B9%E9%9D%92/59356,ONLINE SOURCE,,2017-08-31,MG,2020-04-02,DP
AG0126,Deledda,Grazia,en,female,0,1871,1936,,SP0071,,,,https://de.wikipedia.org/wiki/Grazia_Deledda,ONLINE SOURCE,,,,2017-09-06,CW,2020-04-02,DP
AG0126,格拉齐亚,黛莱达,zh,female,0,1871,1936,,SP0071,,,,https://de.wikipedia.org/wiki/Grazia_Deledda,ONLINE SOURCE,,,,2017-09-06,CW,2020-04-02,DP
AG0127,Lin,Da,en,female,1,1952,XXXX,Dinglin,SP0006,,,,https://baike.baidu.com/item/%E6%9E%97%E8%BE%BE/10490620,ONLINE SOURCE,,,,2017-09-06,CW,2020-04-02,DP
AG0127,林,达,zh,female,1,1952,XXXX,丁林,SP0006,,,,https://baike.baidu.com/item/%E6%9E%97%E8%BE%BE/10490620,ONLINE SOURCE,,,,2017-09-06,CW,2020-04-02,DP
AG0128,Bei,Shan,en,unknown,3,XXXX,XXXX,,SP0436,,,,W0423,78,,,,2018-11-12,MG,2020-04-02,DP
AG0128,贝,山,zh,unknown,3,XXXX,XXXX,,SP0436,,,,W0423,78,,,,2018-11-12,MG,2020-04-02,DP
AG0129,Brontë,Charlotte,en,female,0,1816,1855,Currer Bell,SP0074,,,,https://de.wikipedia.org/wiki/Charlotte_Bront%C3%AB,,,,,2017-09-22,MG,2020-04-02,DP
AG0129,勃朗特,夏綠蒂,zh,female,0,1816,1855,,SP0074,,,,https://de.wikipedia.org/wiki/Charlotte_Bront%C3%AB,,,,,2017-09-22,MG,2020-04-02,DP
AG0130,Link,Perry,en,male,0,1944,XXXX,,SP0053,,,,https://en.wikipedia.org/wiki/Perry_Link,,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%9F%B9%E7%91%9E,,,2017-09-22,MG,2020-04-02,DP
AG0130,林,培瑞,zh,male,0,1944,XXXX,,SP0053,,,,https://en.wikipedia.org/wiki/Perry_Link,,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%9F%B9%E7%91%9E,,,2017-09-22,MG,2020-04-02,DP
AG0131,Camus,Albert,fr,male,0,1913,1960,,SP0076,,,,https://de.wikipedia.org/wiki/Albert_Camus,,,,,2017-09-22,MG,2020-04-02,DP
AG0131,加缪,阿尔贝,zh,male,0,1913,1960,,SP0076,,,,https://zh.wikipedia.org/wiki/%E9%98%BF%E5%B0%94%E8%B4%9D%C2%B7%E5%8A%A0%E7%BC%AA,,,,,2017-09-22,MG,2020-04-02,DP
AG0132,Cao,Xueqin,en,male,0,[1715..1724],"[1762,1763]",,SP0093,,,,https://de.wikipedia.org/wiki/Der_Traum_der_Roten_Kammer,,https://baike.baidu.com/item/%E6%9B%B9%E9%9B%AA%E8%8A%B9/14919,,,2017-09-22,MG,2020-04-02,DP
AG0132,曹,雪芹,zh,male,0,[1715..1724],"[1762,1763]",,SP0093,,,,https://zh.wikipedia.org/wiki/%E6%9B%B9%E9%9B%AA%E8%8A%B9,,https://baike.baidu.com/item/%E6%9B%B9%E9%9B%AA%E8%8A%B9/14919,,,2017-09-22,MG,2020-04-02,DP
AG0133,Yu,Pingbo,en,male,0,1900,1990,Yu Mingheng,SP0085,S03,,,https://en.wikipedia.org/wiki/Yu_Pingbo,,https://baike.baidu.com/item/%E4%BF%9E%E5%B9%B3%E4%BC%AF/170203?fr=aladdin,,,2017-09-22,MG,2020-04-02,DP
AG0133,俞,平伯,zh,male,0,1900,1990,俞銘衡,SP0085,S03,,,https://en.wikipedia.org/wiki/Yu_Pingbo,,https://baike.baidu.com/item/%E4%BF%9E%E5%B9%B3%E4%BC%AF/170203?fr=aladdin,,,2017-09-22,MG,2020-04-02,DP
AG0134,Yan,Lianke,en,male,2,1958,XXXX,,SP0080,S09,,,https://de.wikipedia.org/wiki/Yan_Lianke,,,,,2017-09-22,MG,2020-04-02,DP
AG0134,阎,连科,zh,male,2,1958,XXXX,,SP0080,S09,,,https://paper-republic.org/authors/yan-lianke/,,,,,2017-09-22,MG,2020-04-02,DP
